id клиента;дата создания;оценка заказа
712949;2020-04-12 11:48:00;5
1943845;2020-04-12 11:48:00;4
1943845;2020-04-12 11:47:00;5
2337474;2020-04-12 11:47:00;5
2336825;2020-04-12 11:46:00;2
2338147;2020-04-12 11:46:00;5
2293719;2020-04-12 11:46:00;5
1214180;2020-04-12 11:45:00;5
2333799;2020-04-12 11:45:00;4
1945096;2020-04-12 11:45:00;1
1986271;2020-04-12 11:45:00;5
1045902;2020-04-12 11:44:00;3
2247281;2020-04-12 11:43:00;5
1756619;2020-04-12 11:43:00;5
1137174;2020-04-12 11:43:00;2
2287806;2020-04-12 11:42:00;5
2120997;2020-04-12 11:38:00;5
2120997;2020-04-12 11:38:00;5
2336563;2020-04-12 11:38:00;5
2120997;2020-04-12 11:38:00;5
2120997;2020-04-12 11:38:00;5
2120997;2020-04-12 11:38:00;5
2120997;2020-04-12 11:37:00;5
2042690;2020-04-12 11:37:00;4
1389893;2020-04-12 11:36:00;4
2056014;2020-04-12 11:36:00;5
1273340;2020-04-12 11:35:00;5
2333476;2020-04-12 11:34:00;5
659886;2020-04-12 11:33:00;5
1354999;2020-04-12 11:32:00;5
1042614;2020-04-12 11:31:00;5
244013;2020-04-12 11:30:00;4
1844428;2020-04-12 11:30:00;5
1066071;2020-04-12 11:30:00;5
1799658;2020-04-12 11:27:00;4
410334;2020-04-12 11:27:00;5
373001;2020-04-12 11:26:00;5
1912059;2020-04-12 11:26:00;3
1699360;2020-04-12 11:08:00;2
1981496;2020-04-12 11:07:00;5
862561;2020-04-12 11:07:00;5
969292;2020-04-12 11:06:00;5
805330;2020-04-12 11:06:00;5
2332755;2020-04-12 11:06:00;5
923187;2020-04-12 11:05:00;5
2124226;2020-04-12 11:04:00;5
2128459;2020-04-12 11:04:00;5
2124226;2020-04-12 11:04:00;5
2067033;2020-04-12 11:02:00;5
2327322;2020-04-12 11:02:00;5
924854;2020-04-12 11:02:00;5
1588863;2020-04-12 11:02:00;5
2210737;2020-04-12 11:01:00;5
1230134;2020-04-12 11:00:00;5
312713;2020-04-12 11:00:00;3
2333475;2020-04-12 10:58:00;5
2151283;2020-04-12 10:58:00;5
1231496;2020-04-12 10:58:00;5
1145352;2020-04-12 10:56:00;4
2335991;2020-04-12 10:55:00;4
2249451;2020-04-12 10:54:00;5
2336424;2020-04-12 10:53:00;3
2330533;2020-04-12 10:53:00;5
2245653;2020-04-12 10:53:00;5
2068934;2020-04-12 10:51:00;5
2294095;2020-04-12 10:49:00;1
705770;2020-04-12 10:49:00;5
1884944;2020-04-12 10:48:00;5
2335970;2020-04-12 10:48:00;5
1066485;2020-04-12 10:46:00;1
252104;2020-04-12 10:46:00;3
1066485;2020-04-12 10:46:00;1
2179478;2020-04-12 10:45:00;5
2067767;2020-04-12 10:45:00;5
284058;2020-04-12 10:45:00;5
2323185;2020-04-12 10:45:00;5
2113501;2020-04-12 10:44:00;5
2263481;2020-04-12 10:40:00;5
1792621;2020-04-12 10:40:00;5
2304725;2020-04-12 10:40:00;5
841183;2020-04-12 10:40:00;5
1792621;2020-04-12 10:40:00;5
1859020;2020-04-12 10:38:00;5
2200345;2020-04-12 10:38:00;5
1390475;2020-04-12 10:37:00;5
1894083;2020-04-12 10:36:00;5
2316602;2020-04-12 10:35:00;4
1007175;2020-04-12 10:33:00;5
1709506;2020-04-12 10:32:00;5
1865322;2020-04-12 10:32:00;2
1803699;2020-04-12 10:27:00;5
1803699;2020-04-12 10:27:00;5
1079670;2020-04-12 10:24:00;1
2236904;2020-04-12 10:23:00;5
2337789;2020-04-12 10:22:00;4
355354;2020-04-12 10:21:00;5
2090358;2020-04-12 10:20:00;1
2263047;2020-04-12 10:20:00;5
2337426;2020-04-12 10:19:00;5
1824219;2020-04-12 10:19:00;5
629191;2020-04-12 10:18:00;5
510792;2020-04-12 10:18:00;5
1100708;2020-04-12 10:17:00;3
2334476;2020-04-12 10:17:00;5
1119322;2020-04-12 10:17:00;5
2175758;2020-04-12 10:17:00;1
1615533;2020-04-12 10:16:00;5
875784;2020-04-12 10:16:00;5
1763710;2020-04-12 10:16:00;5
246000;2020-04-12 10:16:00;5
2334747;2020-04-12 10:16:00;5
1420959;2020-04-12 10:16:00;5
1694365;2020-04-12 10:15:00;4
1442660;2020-04-12 10:15:00;5
2118612;2020-04-12 10:14:00;5
1093291;2020-04-12 10:14:00;5
416625;2020-04-12 10:13:00;5
978806;2020-04-12 10:11:00;5
2305466;2020-04-12 10:10:00;5
1922255;2020-04-12 10:09:00;5
1922255;2020-04-12 10:09:00;3
2305466;2020-04-12 10:09:00;5
2305466;2020-04-12 10:08:00;5
1922255;2020-04-12 10:08:00;5
432659;2020-04-12 10:08:00;5
2321338;2020-04-12 10:07:00;5
2337085;2020-04-12 10:07:00;5
2089710;2020-04-12 10:06:00;5
1287702;2020-04-12 10:04:00;5
2241391;2020-04-12 10:04:00;5
744570;2020-04-12 10:03:00;1
1334439;2020-04-12 10:01:00;5
2231147;2020-04-12 09:41:00;5
2268630;2020-04-12 09:41:00;5
505256;2020-04-12 09:41:00;5
1161764;2020-04-12 09:40:00;5
965857;2020-04-12 09:39:00;5
2235129;2020-04-12 09:39:00;5
2330649;2020-04-12 09:39:00;5
2334936;2020-04-12 09:38:00;5
1138898;2020-04-12 09:36:00;5
1794362;2020-04-12 09:36:00;5
2144844;2020-04-12 09:35:00;2
1605834;2020-04-12 09:33:00;5
2214314;2020-04-12 09:31:00;3
2336998;2020-04-12 09:31:00;5
2337459;2020-04-12 09:31:00;5
2338086;2020-04-12 09:29:00;5
2334502;2020-04-12 09:29:00;5
2336419;2020-04-12 09:28:00;5
1834786;2020-04-12 09:27:00;5
1663082;2020-04-12 09:27:00;5
1872871;2020-04-12 09:26:00;2
2009255;2020-04-12 09:26:00;5
2335275;2020-04-12 09:26:00;5
359175;2020-04-12 09:26:00;4
2269235;2020-04-12 09:23:00;5
2248732;2020-04-12 09:22:00;5
2066429;2020-04-12 09:19:00;5
1204571;2020-04-12 09:19:00;5
1204571;2020-04-12 09:19:00;5
1204571;2020-04-12 09:18:00;4
1204571;2020-04-12 09:18:00;4
2066429;2020-04-12 09:18:00;5
1204571;2020-04-12 09:18:00;5
2133569;2020-04-12 09:18:00;5
1204571;2020-04-12 09:18:00;5
1336019;2020-04-12 09:17:00;5
1219964;2020-04-12 09:17:00;5
2135825;2020-04-12 09:15:00;5
1786657;2020-04-12 09:15:00;2
2336817;2020-04-12 09:14:00;5
1745642;2020-04-12 09:14:00;5
499139;2020-04-12 09:13:00;5
499139;2020-04-12 09:13:00;5
1718019;2020-04-12 09:13:00;5
1917555;2020-04-12 09:12:00;5
1051259;2020-04-12 09:11:00;5
593510;2020-04-12 09:10:00;4
1042593;2020-04-12 09:07:00;2
2337870;2020-04-12 09:06:00;5
1812623;2020-04-12 09:05:00;5
416429;2020-04-12 09:05:00;5
789968;2020-04-12 09:02:00;5
483938;2020-04-12 09:00:00;2
2028110;2020-04-12 09:00:00;5
2319906;2020-04-12 08:59:00;5
2287524;2020-04-12 08:58:00;5
939378;2020-04-12 08:55:00;5
2053658;2020-04-12 08:55:00;1
2132533;2020-04-12 08:54:00;4
2333715;2020-04-12 08:53:00;3
1685681;2020-04-12 08:53:00;5
662002;2020-04-12 08:53:00;5
1756294;2020-04-12 08:52:00;3
1015351;2020-04-12 08:50:00;4
2232308;2020-04-12 08:49:00;2
299684;2020-04-12 08:49:00;3
1255854;2020-04-12 08:48:00;5
2035026;2020-04-12 08:46:00;5
1848743;2020-04-12 08:44:00;5
2267407;2020-04-12 08:42:00;5
2337868;2020-04-12 08:39:00;5
1494989;2020-04-12 08:36:00;5
1355312;2020-04-12 08:33:00;5
1355312;2020-04-12 08:32:00;1
919095;2020-04-12 08:31:00;4
714167;2020-04-12 08:30:00;3
2314477;2020-04-12 08:29:00;3
2335407;2020-04-12 08:29:00;5
982387;2020-04-12 08:29:00;5
986667;2020-04-12 08:28:00;5
465212;2020-04-12 08:26:00;5
1977886;2020-04-12 08:26:00;4
330960;2020-04-12 08:24:00;5
2185349;2020-04-12 08:23:00;4
2335501;2020-04-12 08:22:00;1
944358;2020-04-12 08:20:00;1
461877;2020-04-12 08:16:00;5
2259775;2020-04-12 08:15:00;5
2322917;2020-04-12 08:15:00;5
2290480;2020-04-12 08:14:00;5
2120750;2020-04-12 08:09:00;5
1424242;2020-04-12 08:09:00;5
481237;2020-04-12 08:08:00;5
481237;2020-04-12 08:08:00;5
1160607;2020-04-12 08:08:00;4
481237;2020-04-12 08:08:00;5
481237;2020-04-12 08:08:00;5
1391187;2020-04-12 08:07:00;4
2153472;2020-04-12 08:06:00;5
2182845;2020-04-12 08:06:00;4
2126453;2020-04-12 07:58:00;3
2126453;2020-04-12 07:58:00;3
2125894;2020-04-12 07:56:00;5
169359;2020-04-12 07:54:00;5
2260517;2020-04-12 07:54:00;5
1155550;2020-04-12 07:54:00;1
995708;2020-04-12 07:52:00;4
1885664;2020-04-12 07:51:00;4
2263113;2020-04-12 07:50:00;5
1845423;2020-04-12 07:48:00;5
2327777;2020-04-12 07:44:00;5
825831;2020-04-12 07:38:00;5
1159912;2020-04-12 07:38:00;5
2082326;2020-04-12 07:34:00;5
1101775;2020-04-12 07:34:00;5
2153170;2020-04-12 07:29:00;5
1977224;2020-04-12 07:21:00;5
847132;2020-04-12 07:18:00;1
549767;2020-04-12 07:12:00;5
404413;2020-04-12 07:12:00;1
2027482;2020-04-12 07:11:00;5
2326955;2020-04-12 07:05:00;5
2288125;2020-04-12 07:01:00;5
2326278;2020-04-12 07:00:00;5
967074;2020-04-12 07:00:00;5
2337808;2020-04-12 06:58:00;5
1950300;2020-04-12 06:56:00;4
678664;2020-04-12 06:55:00;1
706567;2020-04-12 06:54:00;3
338995;2020-04-12 06:53:00;5
2335516;2020-04-12 06:52:00;5
1322648;2020-04-12 06:52:00;3
2254979;2020-04-12 06:51:00;5
433826;2020-04-12 06:48:00;5
597063;2020-04-12 06:47:00;1
271068;2020-04-12 06:43:00;5
327817;2020-04-12 06:30:00;5
2334712;2020-04-12 06:29:00;4
2078323;2020-04-12 06:28:00;3
1576211;2020-04-12 06:27:00;1
2303403;2020-04-12 06:22:00;5
2303403;2020-04-12 06:22:00;5
2303403;2020-04-12 06:22:00;5
602352;2020-04-12 06:20:00;5
597063;2020-04-12 06:17:00;1
1732331;2020-04-12 06:16:00;5
1129207;2020-04-12 06:14:00;5
2096207;2020-04-12 06:11:00;5
271068;2020-04-12 06:06:00;5
271068;2020-04-12 06:06:00;5
964112;2020-04-12 06:06:00;5
826193;2020-04-12 06:04:00;5
2335581;2020-04-12 06:02:00;5
2073437;2020-04-12 05:55:00;5
1203139;2020-04-12 05:53:00;5
863628;2020-04-12 05:46:00;5
973213;2020-04-12 05:36:00;4
1355324;2020-04-12 05:36:00;5
2334433;2020-04-12 05:33:00;5
2197070;2020-04-12 05:18:00;5
1286262;2020-04-12 05:12:00;4
1671258;2020-04-12 04:44:00;5
1991979;2020-04-12 04:38:00;1
2291613;2020-04-12 04:22:00;3
1905184;2020-04-12 04:04:00;3
2312253;2020-04-12 04:04:00;5
1256420;2020-04-12 03:56:00;5
1710421;2020-04-12 03:56:00;4
2095984;2020-04-12 03:53:00;5
679228;2020-04-12 03:52:00;5
865988;2020-04-12 03:50:00;5
901473;2020-04-12 03:42:00;5
2123084;2020-04-12 03:17:00;4
251206;2020-04-12 03:16:00;3
1751653;2020-04-12 03:16:00;5
1424991;2020-04-12 03:06:00;4
195099;2020-04-12 02:49:00;2
2118291;2020-04-12 02:48:00;3
1201842;2020-04-12 02:42:00;3
1201842;2020-04-12 02:40:00;5
1201842;2020-04-12 02:40:00;5
1201842;2020-04-12 02:40:00;5
2255837;2020-04-12 02:32:00;5
577676;2020-04-12 02:31:00;4
2319512;2020-04-12 02:28:00;5
1713253;2020-04-12 02:27:00;1
1622213;2020-04-12 02:15:00;3
2092591;2020-04-12 02:12:00;5
2229593;2020-04-12 02:10:00;5
2141937;2020-04-12 02:08:00;1
1821926;2020-04-12 02:08:00;5
2331571;2020-04-12 02:07:00;2
982785;2020-04-12 02:03:00;5
982785;2020-04-12 02:01:00;5
1499999;2020-04-12 01:59:00;5
412391;2020-04-12 01:58:00;5
2334307;2020-04-12 01:55:00;1
2169546;2020-04-12 01:54:00;5
2112003;2020-04-12 01:50:00;5
1793591;2020-04-12 01:50:00;5
1793591;2020-04-12 01:50:00;5
1766154;2020-04-12 01:48:00;5
865811;2020-04-12 01:44:00;3
2148164;2020-04-12 01:43:00;3
181827;2020-04-12 01:42:00;5
181827;2020-04-12 01:41:00;5
2160230;2020-04-12 01:07:00;1
878867;2020-04-12 01:07:00;5
548399;2020-04-12 01:07:00;1
463731;2020-04-12 01:05:00;5
2262166;2020-04-12 01:03:00;5
2148164;2020-04-12 01:03:00;5
2148164;2020-04-12 01:03:00;5
475996;2020-04-12 01:02:00;5
2166305;2020-04-12 01:01:00;5
1442414;2020-04-12 01:01:00;5
1297676;2020-04-12 00:58:00;5
1681522;2020-04-12 00:57:00;5
2175074;2020-04-12 00:57:00;1
1364709;2020-04-12 00:54:00;5
2198482;2020-04-12 00:54:00;5
893577;2020-04-12 00:52:00;3
400009;2020-04-12 00:51:00;5
584539;2020-04-12 00:49:00;4
2217770;2020-04-12 00:49:00;5
392393;2020-04-12 00:49:00;5
1878441;2020-04-12 00:47:00;5
2331684;2020-04-12 00:47:00;5
2175074;2020-04-12 00:46:00;1
1990181;2020-04-12 00:46:00;5
2325514;2020-04-12 00:46:00;1
279852;2020-04-12 00:45:00;5
725654;2020-04-12 00:44:00;1
1517243;2020-04-12 00:44:00;5
1540491;2020-04-12 00:43:00;4
1417767;2020-04-12 00:42:00;5
2287048;2020-04-12 00:42:00;1
967190;2020-04-12 00:41:00;5
1541892;2020-04-12 00:40:00;5
2245362;2020-04-12 00:40:00;4
2335159;2020-04-12 00:40:00;3
2335241;2020-04-12 00:40:00;4
2312754;2020-04-12 00:37:00;5
2312754;2020-04-12 00:37:00;5
2327960;2020-04-12 00:36:00;4
559980;2020-04-12 00:35:00;5
2304441;2020-04-12 00:35:00;4
1896206;2020-04-12 00:33:00;4
1204571;2020-04-12 00:33:00;5
2046235;2020-04-12 00:32:00;5
1204571;2020-04-12 00:32:00;5
230204;2020-04-12 00:22:00;5
2079285;2020-04-12 00:22:00;5
2079285;2020-04-12 00:21:00;5
1662277;2020-04-12 00:21:00;5
1662277;2020-04-12 00:21:00;5
1994300;2020-04-12 00:20:00;5
1099295;2020-04-12 00:20:00;5
1155398;2020-04-12 00:19:00;5
1465785;2020-04-12 00:18:00;5
1168721;2020-04-12 00:18:00;2
743608;2020-04-12 00:18:00;3
419878;2020-04-12 00:17:00;3
1894784;2020-04-12 00:17:00;5
1237125;2020-04-12 00:16:00;5
2262735;2020-04-12 00:16:00;3
1109308;2020-04-12 00:16:00;5
1728341;2020-04-12 00:15:00;5
1846357;2020-04-12 00:15:00;4
194795;2020-04-12 00:14:00;1
1681294;2020-04-12 00:14:00;5
1938706;2020-04-12 00:13:00;3
1294453;2020-04-12 00:13:00;5
2321260;2020-04-12 00:12:00;5
164275;2020-04-12 00:12:00;5
2203039;2020-04-12 00:12:00;5
1166582;2020-04-12 00:12:00;5
451313;2020-04-12 00:11:00;3
1754808;2020-04-12 00:11:00;5
2333771;2020-04-12 00:10:00;1
2334007;2020-04-12 00:10:00;5
1019029;2020-04-12 00:09:00;5
1019029;2020-04-12 00:09:00;5
1784033;2020-04-12 00:07:00;5
2174395;2020-04-12 00:07:00;5
249329;2020-03-12 23:54:00;5
1734062;2020-03-12 23:53:00;4
355484;2020-03-12 23:52:00;5
355484;2020-03-12 23:52:00;5
1230808;2020-03-12 23:52:00;5
2303486;2020-03-12 23:52:00;5
1097673;2020-03-12 23:52:00;5
2334011;2020-03-12 23:52:00;5
2335237;2020-03-12 23:51:00;5
1725181;2020-03-12 23:50:00;4
2335767;2020-03-12 23:50:00;5
259477;2020-03-12 23:50:00;2
2253910;2020-03-12 23:50:00;5
2140790;2020-03-12 23:49:00;5
1447709;2020-03-12 23:49:00;5
813497;2020-03-12 23:47:00;5
1966287;2020-03-12 23:46:00;5
860592;2020-03-12 23:45:00;1
2215663;2020-03-12 23:45:00;5
929522;2020-03-12 23:45:00;1
2336415;2020-03-12 23:45:00;5
1727726;2020-03-12 23:43:00;5
1992732;2020-03-12 23:43:00;5
1842668;2020-03-12 23:43:00;5
1539669;2020-03-12 23:42:00;5
2323157;2020-03-12 23:42:00;5
1968646;2020-03-12 23:41:00;5
1466002;2020-03-12 23:41:00;3
1198058;2020-03-12 23:40:00;5
2123219;2020-03-12 23:40:00;5
1987551;2020-03-12 23:40:00;5
663602;2020-03-12 23:40:00;2
2333860;2020-03-12 23:40:00;5
2164566;2020-03-12 23:39:00;4
367995;2020-03-12 23:39:00;4
354435;2020-03-12 23:38:00;5
2166221;2020-03-12 23:37:00;4
520667;2020-03-12 23:36:00;5
2333718;2020-03-12 23:36:00;5
2033067;2020-03-12 23:35:00;5
1713376;2020-03-12 23:35:00;5
1672942;2020-03-12 23:33:00;5
1858351;2020-03-12 23:33:00;5
1418527;2020-03-12 23:32:00;5
1794521;2020-03-12 23:31:00;1
2220478;2020-03-12 23:31:00;5
2224709;2020-03-12 23:30:00;5
1110670;2020-03-12 23:29:00;3
2015909;2020-03-12 23:28:00;5
553322;2020-03-12 23:26:00;5
607640;2020-03-12 23:26:00;5
1552554;2020-03-12 23:12:00;4
1252426;2020-03-12 23:04:00;5
2336115;2020-03-12 23:04:00;5
564899;2020-03-12 23:03:00;1
238001;2020-03-12 23:03:00;5
2066648;2020-03-12 23:03:00;5
2315469;2020-03-12 23:03:00;2
936553;2020-03-12 23:02:00;1
1302741;2020-03-12 23:02:00;5
483538;2020-03-12 23:02:00;5
2335854;2020-03-12 23:02:00;5
1644062;2020-03-12 23:01:00;5
332639;2020-03-12 23:01:00;5
2332922;2020-03-12 23:00:00;5
1812592;2020-03-12 22:59:00;1
2204187;2020-03-12 22:59:00;5
2072991;2020-03-12 22:58:00;5
2072991;2020-03-12 22:58:00;5
1317922;2020-03-12 22:58:00;5
1996483;2020-03-12 22:58:00;3
1068863;2020-03-12 22:58:00;5
1605070;2020-03-12 22:58:00;5
1875817;2020-03-12 22:58:00;1
2318866;2020-03-12 22:58:00;5
672555;2020-03-12 22:55:00;2
189049;2020-03-12 22:55:00;5
1729945;2020-03-12 22:55:00;5
1885553;2020-03-12 22:55:00;5
1707442;2020-03-12 22:55:00;4
2331109;2020-03-12 22:54:00;4
2336250;2020-03-12 22:54:00;5
2258493;2020-03-12 22:53:00;5
1075597;2020-03-12 22:52:00;5
1075597;2020-03-12 22:52:00;5
1075597;2020-03-12 22:52:00;5
2142137;2020-03-12 22:51:00;4
2027354;2020-03-12 22:51:00;5
2280303;2020-03-12 22:50:00;5
2207691;2020-03-12 22:50:00;5
2335268;2020-03-12 22:50:00;4
1683418;2020-03-12 22:49:00;5
220305;2020-03-12 22:48:00;5
774782;2020-03-12 22:48:00;5
2332275;2020-03-12 22:48:00;5
1390027;2020-03-12 22:48:00;3
322551;2020-03-12 22:48:00;3
422853;2020-03-12 22:48:00;5
1687883;2020-03-12 22:47:00;5
322551;2020-03-12 22:47:00;4
829796;2020-03-12 22:47:00;5
2209687;2020-03-12 22:47:00;5
189669;2020-03-12 22:46:00;5
382875;2020-03-12 22:46:00;5
1786659;2020-03-12 22:46:00;5
382875;2020-03-12 22:45:00;5
382875;2020-03-12 22:45:00;3
2334692;2020-03-12 22:45:00;5
1294341;2020-03-12 22:45:00;5
2334674;2020-03-12 22:44:00;5
577676;2020-03-12 22:44:00;3
2251778;2020-03-12 22:44:00;5
1747655;2020-03-12 22:43:00;5
1877012;2020-03-12 22:43:00;1
685926;2020-03-12 22:43:00;5
2213029;2020-03-12 22:43:00;5
2314002;2020-03-12 22:42:00;5
2314002;2020-03-12 22:42:00;5
2309448;2020-03-12 22:42:00;5
2166140;2020-03-12 22:41:00;5
1784866;2020-03-12 22:19:00;4
1268610;2020-03-12 22:19:00;4
2335773;2020-03-12 22:18:00;5
465148;2020-03-12 22:18:00;5
1747850;2020-03-12 22:18:00;5
1001011;2020-03-12 22:16:00;3
2040895;2020-03-12 22:14:00;5
342258;2020-03-12 22:13:00;2
2300557;2020-03-12 22:13:00;5
1694682;2020-03-12 22:13:00;1
509121;2020-03-12 22:13:00;4
2086871;2020-03-12 22:12:00;5
2329025;2020-03-12 22:12:00;4
1715757;2020-03-12 22:12:00;5
372526;2020-03-12 22:12:00;5
1715757;2020-03-12 22:11:00;5
2176206;2020-03-12 22:11:00;5
2313413;2020-03-12 22:11:00;5
1281054;2020-03-12 22:10:00;5
2333792;2020-03-12 22:10:00;5
2335005;2020-03-12 22:10:00;3
2183146;2020-03-12 22:09:00;3
2212293;2020-03-12 22:09:00;5
2162874;2020-03-12 22:09:00;5
223839;2020-03-12 22:08:00;5
2067345;2020-03-12 22:08:00;3
2335993;2020-03-12 22:06:00;5
2064114;2020-03-12 22:06:00;4
2328662;2020-03-12 22:06:00;1
2325154;2020-03-12 22:06:00;5
720139;2020-03-12 22:04:00;5
2320820;2020-03-12 22:04:00;5
2249287;2020-03-12 22:04:00;5
2316721;2020-03-12 22:03:00;5
2335601;2020-03-12 22:03:00;5
1516512;2020-03-12 22:02:00;5
2335503;2020-03-12 22:02:00;5
312012;2020-03-12 22:02:00;5
2214384;2020-03-12 22:01:00;5
1754546;2020-03-12 22:01:00;5
1002285;2020-03-12 22:01:00;5
2328231;2020-03-12 22:01:00;5
2307615;2020-03-12 22:00:00;2
175381;2020-03-12 22:00:00;5
949447;2020-03-12 22:00:00;5
378254;2020-03-12 22:00:00;5
1913302;2020-03-12 21:59:00;2
2334212;2020-03-12 21:59:00;5
1590711;2020-03-12 21:59:00;5
2329732;2020-03-12 21:59:00;4
1672953;2020-03-12 21:59:00;5
1500802;2020-03-12 21:59:00;5
2212420;2020-03-12 21:58:00;5
2130787;2020-03-12 21:57:00;5
1584849;2020-03-12 21:56:00;5
338720;2020-03-12 21:56:00;5
2321817;2020-03-12 21:56:00;5
1767397;2020-03-12 21:56:00;4
1203459;2020-03-12 21:55:00;5
1576024;2020-03-12 21:55:00;5
556423;2020-03-12 21:55:00;1
517957;2020-03-12 21:54:00;5
1075597;2020-03-12 21:54:00;5
2335733;2020-03-12 21:54:00;4
247423;2020-03-12 21:54:00;5
2335489;2020-03-12 21:53:00;5
2336072;2020-03-12 21:53:00;3
1839891;2020-03-12 21:52:00;1
636616;2020-03-12 21:52:00;5
1453593;2020-03-12 21:52:00;5
1532596;2020-03-12 21:52:00;5
497572;2020-03-12 21:50:00;1
1011640;2020-03-12 21:50:00;5
1011640;2020-03-12 21:50:00;5
554432;2020-03-12 21:49:00;4
2324798;2020-03-12 21:49:00;5
2336571;2020-03-12 21:48:00;3
2318064;2020-03-12 21:47:00;5
1084747;2020-03-12 21:47:00;5
2335665;2020-03-12 21:47:00;5
2284254;2020-03-12 21:47:00;5
789919;2020-03-12 21:46:00;5
2141912;2020-03-12 21:45:00;5
2335149;2020-03-12 21:44:00;5
1684411;2020-03-12 21:44:00;5
2162937;2020-03-12 21:44:00;5
524875;2020-03-12 21:43:00;5
1840735;2020-03-12 21:41:00;5
2335050;2020-03-12 21:41:00;1
1841381;2020-03-12 21:41:00;5
1303708;2020-03-12 21:41:00;4
2334263;2020-03-12 21:41:00;5
1231297;2020-03-12 21:40:00;5
2262836;2020-03-12 21:40:00;5
2262836;2020-03-12 21:40:00;5
1855830;2020-03-12 21:40:00;5
2051679;2020-03-12 21:39:00;5
2030799;2020-03-12 21:38:00;5
707672;2020-03-12 21:38:00;3
1835126;2020-03-12 21:37:00;5
2091743;2020-03-12 21:37:00;5
1882318;2020-03-12 21:36:00;5
1501901;2020-03-12 21:36:00;2
2234501;2020-03-12 21:35:00;5
926825;2020-03-12 21:35:00;5
2201326;2020-03-12 21:35:00;5
1955029;2020-03-12 21:34:00;5
2335637;2020-03-12 21:34:00;5
2335637;2020-03-12 21:34:00;5
2084280;2020-03-12 21:34:00;5
2192762;2020-03-12 21:33:00;5
2192762;2020-03-12 21:33:00;5
204377;2020-03-12 21:33:00;1
1445911;2020-03-12 21:33:00;5
989409;2020-03-12 21:31:00;5
2331890;2020-03-12 21:30:00;5
1010524;2020-03-12 21:30:00;5
332600;2020-03-12 21:29:00;5
1818770;2020-03-12 21:29:00;5
433453;2020-03-12 21:28:00;3
349863;2020-03-12 21:28:00;5
1382987;2020-03-12 21:27:00;5
1382987;2020-03-12 21:27:00;5
1825310;2020-03-12 21:27:00;4
1987960;2020-03-12 21:27:00;4
2055730;2020-03-12 21:27:00;5
1382987;2020-03-12 21:26:00;5
1548985;2020-03-12 21:26:00;5
714804;2020-03-12 21:25:00;1
1381110;2020-03-12 21:25:00;5
2334947;2020-03-12 21:24:00;3
2052414;2020-03-12 21:24:00;1
759862;2020-03-12 21:24:00;5
399301;2020-03-12 21:23:00;1
864040;2020-03-12 21:22:00;5
864040;2020-03-12 21:22:00;5
1071100;2020-03-12 21:22:00;4
2258997;2020-03-12 21:21:00;5
2047419;2020-03-12 21:21:00;5
868082;2020-03-12 21:21:00;5
2258997;2020-03-12 21:21:00;5
183954;2020-03-12 21:19:00;5
1042028;2020-03-12 21:18:00;5
1930064;2020-03-12 21:18:00;5
2185655;2020-03-12 21:18:00;5
424367;2020-03-12 21:18:00;5
873558;2020-03-12 21:17:00;5
2181162;2020-03-12 21:17:00;5
1780722;2020-03-12 21:17:00;4
1904782;2020-03-12 21:17:00;5
424367;2020-03-12 21:16:00;5
2192126;2020-03-12 21:16:00;1
1022729;2020-03-12 21:16:00;1
1763710;2020-03-12 21:16:00;5
1763710;2020-03-12 21:16:00;5
1763710;2020-03-12 21:16:00;5
2329999;2020-03-12 21:15:00;5
1918456;2020-03-12 21:15:00;5
650318;2020-03-12 21:15:00;5
984595;2020-03-12 21:14:00;5
2331331;2020-03-12 21:14:00;1
2274051;2020-03-12 21:14:00;3
1785894;2020-03-12 21:14:00;5
650318;2020-03-12 21:13:00;3
1128373;2020-03-12 21:13:00;5
2082523;2020-03-12 21:12:00;5
518191;2020-03-12 21:12:00;4
2271544;2020-03-12 21:12:00;5
2335840;2020-03-12 21:11:00;5
2069146;2020-03-12 21:11:00;5
653472;2020-03-12 21:10:00;1
2232250;2020-03-12 21:10:00;5
1802388;2020-03-12 21:09:00;5
2216953;2020-03-12 21:09:00;5
1668169;2020-03-12 21:08:00;5
521031;2020-03-12 21:08:00;5
539759;2020-03-12 21:08:00;5
2333202;2020-03-12 21:08:00;5
1628334;2020-03-12 21:06:00;5
711782;2020-03-12 21:06:00;5
2277776;2020-03-12 21:06:00;5
2334281;2020-03-12 21:06:00;5
352440;2020-03-12 21:05:00;5
352440;2020-03-12 21:05:00;4
1196609;2020-03-12 21:05:00;5
477537;2020-03-12 21:03:00;5
880782;2020-03-12 21:03:00;5
791815;2020-03-12 21:02:00;5
2334156;2020-03-12 21:01:00;1
2332920;2020-03-12 21:01:00;5
2335556;2020-03-12 21:01:00;5
2325449;2020-03-12 21:00:00;5
2335141;2020-03-12 21:00:00;5
2329655;2020-03-12 21:00:00;5
2329655;2020-03-12 20:59:00;5
304851;2020-03-12 20:59:00;3
2333367;2020-03-12 20:59:00;5
1766139;2020-03-12 20:58:00;5
1254677;2020-03-12 20:58:00;5
1047211;2020-03-12 20:58:00;3
348700;2020-03-12 20:58:00;5
2012611;2020-03-12 20:57:00;1
2335942;2020-03-12 20:56:00;5
1744898;2020-03-12 20:56:00;5
953955;2020-03-12 20:55:00;5
1169047;2020-03-12 20:55:00;5
1959725;2020-03-12 20:55:00;5
2283606;2020-03-12 20:54:00;5
